name,latitude,longitude
Point_12118,-6.803929249022982,107.73280403168036
Point_12119,-6.904534064695379,107.59992464617474
Point_12120,-6.947542687773249,107.74944979109961
Point_12121,-6.82464380091418,107.56451503914393
Point_12122,-6.753256635459003,107.65364389690782
Point_12123,-6.815901652400974,107.6749685344068
Point_12124,-6.7788713289267815,107.62634069686457
Point_12125,-6.855957425956561,107.69720484609208
Point_12126,-6.968902822284846,107.72713608061049
Point_12127,-6.7582538810147055,107.5893699764825
Point_12128,-6.804244535627499,107.57657662455871
Point_12129,-6.823907493414305,107.68640582473971
Point_12130,-6.805266017684748,107.70582196380855
Point_12131,-6.840251817606111,107.67107429703589
Point_12132,-6.978988624456912,107.55720116115734
Point_12133,-6.7667123370388955,107.68748335463415
Point_12134,-6.7562276840204945,107.6272549943691
Point_12135,-6.94449556106313,107.68472707123132
Point_12136,-6.7551212911328555,107.69560326025737
Point_12137,-6.932717819280195,107.61692036962846
Point_12138,-6.881279275510654,107.69135464222536
Point_12139,-6.854385354143705,107.71038708701504
Point_12140,-6.75965382894548,107.70341231586207
Point_12141,-6.854076056868614,107.74383266545865
Point_12142,-6.822231132908572,107.56786131071736
Point_12143,-6.916457236535239,107.65832159814805
Point_12144,-6.908867136401564,107.69247852488418
Point_12145,-6.87856747512007,107.65456793706382
Point_12146,-6.9853531863715395,107.66176816139239
Point_12147,-6.772831389739483,107.72138116332256
Point_12148,-6.777833710518541,107.63620665532622
Point_12149,-6.982232840601587,107.60243289775774
Point_12150,-6.880410827890454,107.62428810548907
Point_12151,-6.796043936711969,107.73089226670443
Point_12152,-6.804706199488443,107.56241601541925
Point_12153,-6.989586939201131,107.69243718089719
Point_12154,-6.899498426931868,107.74605557070042
Point_12155,-6.966821598962065,107.70053803803161
Point_12156,-6.924043946646512,107.73968462292633
Point_12157,-6.864902354738515,107.58384729010024
Point_12158,-6.916825173659342,107.7137105136602
Point_12159,-6.764319069993868,107.65021153349535
Point_12160,-6.888933877130477,107.57690526932674
Point_12161,-6.970981950938231,107.74382181460653
Point_12162,-6.760852792874447,107.63809654395783
Point_12163,-6.990548979353476,107.70381894216625
Point_12164,-6.893688009618907,107.69890073677722
Point_12165,-6.976412416819259,107.66073183275482
Point_12166,-6.989134861250179,107.57049499085228
Point_12167,-6.829928109235945,107.65581665790583
Point_12168,-6.980932006220273,107.5797021816233
Point_12169,-6.803574354572905,107.68010999972088
Point_12170,-6.903713077233533,107.65132654705393
Point_12171,-6.929093904358457,107.57197982114847
Point_12172,-6.769788903393506,107.71693929228478
Point_12173,-6.804376476769568,107.64568505624894
Point_12174,-6.9398571493663965,107.58846125178319
Point_12175,-6.996262197438026,107.55259081289073
Point_12176,-6.955740203020747,107.59668769821303
Point_12177,-6.845755146504831,107.56619645941547
Point_12178,-6.939246433094285,107.74269676804417
Point_12179,-6.930330590841383,107.64419924528065
Point_12180,-6.785652377541582,107.5613250128918
Point_12181,-6.927125507906978,107.73264889792574
Point_12182,-6.922363010649545,107.56470947818298
Point_12183,-6.866344784868781,107.61792385864076
Point_12184,-6.879978675906173,107.58474220173728
Point_12185,-6.85284438241606,107.65033513263289
Point_12186,-6.785353311440316,107.65479983243661
Point_12187,-6.969415309984001,107.61788984282792
Point_12188,-6.905526919263423,107.66368246019698
Point_12189,-6.914439340598836,107.72904105334088
Point_12190,-6.863161488891793,107.7236669479565
Point_12191,-6.991317999537694,107.74181339928549
Point_12192,-6.969451897735458,107.60541251087909
Point_12193,-6.970891530658828,107.73502698043744
Point_12194,-6.821259262402345,107.69506001879621
Point_12195,-6.7786527638155425,107.61871281996815
Point_12196,-6.9777668687486605,107.57798534465145
Point_12197,-6.836465264659198,107.58330162280079
Point_12198,-6.751926622834445,107.63395664040988
Point_12199,-6.994001836982848,107.7345842212374
Point_12200,-6.803670069685864,107.55457012086956
Point_12201,-6.936767753337857,107.6149965413598
Point_12202,-6.789450024662178,107.74279228250438
Point_12203,-6.798929899486407,107.66585965917783
Point_12204,-6.903836978915483,107.7456802737531
Point_12205,-6.925081581278388,107.61609777608801
Point_12206,-6.8402896462583875,107.599370461893
Point_12207,-6.954029254330936,107.59511850189016
Point_12208,-6.833079046630814,107.55748636377379
Point_12209,-6.793582053207103,107.62206403199488
Point_12210,-6.86041953692916,107.68658672484054
Point_12211,-6.872677582929287,107.6678648167942
Point_12212,-6.752948118277086,107.62687977525802
Point_12213,-6.887538014692566,107.70431455867323
Point_12214,-6.861306905112863,107.66569234813527
Point_12215,-6.913410611672097,107.68482043450369
Point_12216,-6.944875284975013,107.70546412273306
Point_12217,-6.819440398767219,107.69392532344365
Point_12218,-6.9956476293820975,107.59106649435614
Point_12219,-6.802217510234052,107.59302413649036
Point_12220,-6.90190704491143,107.72628034598252
Point_12221,-6.771686651235063,107.57646579271938
Point_12222,-6.939955862725532,107.71371982767462
Point_12223,-6.784697321837696,107.72780281207628
Point_12224,-6.869304958066177,107.6555989872553
Point_12225,-6.787687374443522,107.64352757953132
Point_12226,-6.983066370058257,107.6701961073119
Point_12227,-6.799859194201994,107.72750936203305
Point_12228,-6.92224626065196,107.73111360389395
Point_12229,-6.915538498746786,107.57867065672198
Point_12230,-6.978885511269885,107.74848453420063
Point_12231,-6.909410198926984,107.66218458324815
Point_12232,-6.90266417553626,107.59669210131754
Point_12233,-6.796384605824336,107.71806837494661
Point_12234,-6.813833185206634,107.70036324981382
Point_12235,-6.808267643929967,107.65369502114925
Point_12236,-6.932041393877765,107.61146945769897
Point_12237,-6.91614223698536,107.67335739496922
Point_12238,-6.889213847226009,107.69651632011225
Point_12239,-6.8969554457718045,107.74073707280681
Point_12240,-6.897833458486782,107.71856682813588
Point_12241,-6.9992454768218675,107.57918593368724
Point_12242,-6.821799768790712,107.55751535979581
Point_12243,-6.863503819954694,107.73669122253473
Point_12244,-6.951217244222736,107.5691142609082
Point_12245,-6.77316555347786,107.7135981463368
Point_12246,-6.987510598544445,107.63327186891301
Point_12247,-6.756553758600006,107.57117885228824
Point_12248,-6.92377423474604,107.70357949751424
Point_12249,-6.904243401098601,107.71159321097888
Point_12250,-6.801871424479483,107.55636102306343
Point_12251,-6.7633649539606235,107.58703078552367
Point_12252,-6.913651725927253,107.73008411248466
Point_12253,-6.95691730083112,107.69434978004153
Point_12254,-6.767125762183736,107.69173989651321
Point_12255,-6.954201127011843,107.58729034472526
Point_12256,-6.940041198025636,107.57681965202708
Point_12257,-6.936628024990227,107.73769200772902
Point_12258,-6.856130581695311,107.62838326584878
Point_12259,-6.885625463589133,107.59055489035165
Point_12260,-6.974178869662494,107.72916084322031
Point_12261,-6.984500016605762,107.74801670488988
Point_12262,-6.8395295110317855,107.64500525482964
Point_12263,-6.906522112451024,107.70460305440162
Point_12264,-6.887688902666719,107.71699104041285
Point_12265,-6.933870008957549,107.67482644260522
Point_12266,-6.876785505771109,107.73811507231365
Point_12267,-6.887798365804899,107.63105614992018
Point_12268,-6.9607987471752235,107.58612800510556
Point_12269,-6.792953818687515,107.64163466577476
Point_12270,-6.9022170908850065,107.5642851902957
Point_12271,-6.901916797094015,107.73757289965313
Point_12272,-6.780821127056555,107.6720147263311
Point_12273,-6.888959591423726,107.69914255584112
Point_12274,-6.965894849057963,107.6006897476095
Point_12275,-6.7917148744327855,107.61600877648725
Point_12276,-6.75477684688389,107.56789458731865
Point_12277,-6.767204713985872,107.65479043549435
Point_12278,-6.852803399404914,107.69712920700306
Point_12279,-6.913970890314449,107.59265537923211
Point_12280,-6.764736213362428,107.70584591456635
Point_12281,-6.831180892787785,107.68746622852134
Point_12282,-6.848777762263765,107.71667252308279
Point_12283,-6.8404094790496215,107.68278454391418
Point_12284,-6.9658262509224045,107.64795323168146
Point_12285,-6.814615257887276,107.58607024701193
Point_12286,-6.941818169264441,107.66786892380115
Point_12287,-6.855946260584346,107.73367258326579
Point_12288,-6.885407084281145,107.71261433036261
Point_12289,-6.933111185120475,107.6943183172548
Point_12290,-6.921301480271222,107.73824969314668
Point_12291,-6.871294812397235,107.69467763663654
Point_12292,-6.7787536244962245,107.66997772711744
Point_12293,-6.90893252910334,107.6644527687494
Point_12294,-6.961399771399604,107.66315383726136
Point_12295,-6.911377089795694,107.57994753244141
Point_12296,-6.940828686216355,107.56796131581399
Point_12297,-6.800412398519053,107.58806603696688
Point_12298,-6.85839179715047,107.68153629536675
Point_12299,-6.858377887479574,107.55559643413193
Point_12300,-6.98219010060075,107.6766825308659
Point_12301,-6.87151865089624,107.62867647908384
Point_12302,-6.896019989853896,107.73767956062255
Point_12303,-6.838449122026317,107.7284185425944
Point_12304,-6.756406610433445,107.60183874695741
Point_12305,-6.907509898105642,107.69294554584106
Point_12306,-6.783321257666439,107.64899777068382
Point_12307,-6.943264511322149,107.61063413827675
Point_12308,-6.787303799953856,107.55255716196984
Point_12309,-6.752264941709669,107.58188800455825
Point_12310,-6.823266724150476,107.73686223747912
Point_12311,-6.753520356069232,107.73266238418867
Point_12312,-6.837431004034339,107.58837055880545
Point_12313,-6.948833817449646,107.5521341678232
Point_12314,-6.850774003458692,107.5516400865959
Point_12315,-6.8513361922774,107.64386735834735
Point_12316,-6.902177209342913,107.61652236246366
Point_12317,-6.954214463134744,107.74218104008081
Point_12318,-6.762607055481741,107.63836191911207
Point_12319,-6.769888501376093,107.66501090968963
Point_12320,-6.856285935130306,107.66771185514618
Point_12321,-6.986227043415629,107.61660210303457
Point_12322,-6.895721763839039,107.63421867390244
Point_12323,-6.908145434503509,107.56834403410194
Point_12324,-6.780773086753536,107.66927598927323
Point_12325,-6.847673310944277,107.66660058165617
Point_12326,-6.86717004017175,107.63520014615231
Point_12327,-6.91266854805577,107.6042782753174
Point_12328,-6.801343697613115,107.56241879533967
Point_12329,-6.78688490619468,107.55420699995254
Point_12330,-6.907770743803034,107.6846415394269
Point_12331,-6.9704119400377325,107.70553008773985
Point_12332,-6.8320007523843955,107.66472119629624
Point_12333,-6.810073800799541,107.71986513250683
Point_12334,-6.945535346565395,107.71198442966713
Point_12335,-6.921802669362238,107.64222522344758
Point_12336,-6.943290617446601,107.58291916885214
Point_12337,-6.952825867979844,107.62577110718402
Point_12338,-6.9328597470015385,107.5629512748033
Point_12339,-6.875178960468309,107.74723071224426
Point_12340,-6.867474144687791,107.66358987606276
Point_12341,-6.9689725625509125,107.61564845372791
Point_12342,-6.83212210521726,107.596094450896
Point_12343,-6.911376133110708,107.56008948120078
Point_12344,-6.943462436250477,107.58543880341549
Point_12345,-6.960770431958397,107.6438410799729
Point_12346,-6.857875372564021,107.60801004480035
Point_12347,-6.826605116864389,107.67518935734078
Point_12348,-6.997438467288397,107.72712092677902
Point_12349,-6.9710039203846925,107.73475730075857
Point_12350,-6.757469616056907,107.61614323807063
Point_12351,-6.810804976875585,107.55315069118897
Point_12352,-6.99931126260829,107.64151839320424
Point_12353,-6.817266715260811,107.73841756666988
Point_12354,-6.790312696116104,107.72440532393232
Point_12355,-6.766178826796336,107.67599248646053
Point_12356,-6.770716657902151,107.55494222828254
Point_12357,-6.865658571087835,107.58914624656845
Point_12358,-6.859378999448285,107.6535376469469
Point_12359,-6.852951470549907,107.6929293283537
Point_12360,-6.979139605185678,107.6782207704644
Point_12361,-6.897201831004429,107.70049857148933
Point_12362,-6.869276700524958,107.58711798488316
Point_12363,-6.894698767075358,107.62794569959216
Point_12364,-6.756978048253906,107.6166241060825
Point_12365,-6.763828291187468,107.70316901188983
Point_12366,-6.864214206921139,107.74438472616511
Point_12367,-6.910639981883506,107.61141180971784
Point_12368,-6.834920365421665,107.64061751171143
Point_12369,-6.809362280744251,107.73299970177744
Point_12370,-6.753691938804179,107.59275806793218
Point_12371,-6.893757498809127,107.65070650557789
Point_12372,-6.854659070591604,107.62111296644929
Point_12373,-6.844950926123972,107.61346085257304
Point_12374,-6.89396690649533,107.596193948782
Point_12375,-6.8431213380362825,107.7452950161205
Point_12376,-6.944588088093654,107.70854087867006
Point_12377,-6.829862792349674,107.55913330074866
Point_12378,-6.967102818413783,107.60395772937548
Point_12379,-6.886272239968184,107.68215859007945
Point_12380,-6.859909035485829,107.59490000254338
Point_12381,-6.919393991585067,107.60091056882513
Point_12382,-6.956328932123242,107.74954213445042
Point_12383,-6.764205035458509,107.60581111945935
Point_12384,-6.964082839356977,107.63599683603395
Point_12385,-6.778270684398851,107.62392645108253
Point_12386,-6.954156065228607,107.72889979089902
Point_12387,-6.944859228454188,107.61583624137576
Point_12388,-6.8878340533498035,107.5932591343787
Point_12389,-6.912693273446136,107.6433697983341
Point_12390,-6.761645346435975,107.67455146632791
Point_12391,-6.904141536434443,107.69168096842759
Point_12392,-6.992892229364261,107.64389429196775
Point_12393,-6.879682891686321,107.64534819857805
Point_12394,-6.883350263802543,107.73719085895985
Point_12395,-6.925298955048895,107.59212896480727
Point_12396,-6.952793892091193,107.71518418812354
Point_12397,-6.772754063202257,107.66059800012857
Point_12398,-6.835545886963847,107.62287075095924
Point_12399,-6.816794917786621,107.67843925957476
Point_12400,-6.956619669957051,107.65054154013495
Point_12401,-6.95374087156917,107.56419207824698
Point_12402,-6.833129323139927,107.70571254587658
Point_12403,-6.9279422102800865,107.64619949733446
Point_12404,-6.807169098306386,107.60839051634518
Point_12405,-6.845403002168718,107.71120132055131
Point_12406,-6.829275154763371,107.70227576017703
Point_12407,-6.9512185431653215,107.70951651373305
Point_12408,-6.921940939491287,107.74362601449097
Point_12409,-6.941168353706663,107.56009152374152
Point_12410,-6.807998413428051,107.59713182295098
Point_12411,-6.851975806747462,107.57222758952351
Point_12412,-6.797789208372233,107.70691728272459
Point_12413,-6.853664147673647,107.63919127012876
Point_12414,-6.860931224229053,107.5781763753673
Point_12415,-6.767617625337638,107.69144760960666
Point_12416,-6.793132126815961,107.7167509694104
Point_12417,-6.893814689515527,107.57844085422231
Point_12418,-6.921429152269962,107.70442972894016
Point_12419,-6.75616726022022,107.66622963412146
Point_12420,-6.8117295372602085,107.61631780052988
Point_12421,-6.767250677064001,107.74153144667993
Point_12422,-6.753783720829923,107.65913216280177
Point_12423,-6.866243480651171,107.65381624426921
Point_12424,-6.978789750810315,107.67600966905168
Point_12425,-6.99651385621566,107.66007772445856
Point_12426,-6.930513736631347,107.68047470390768
Point_12427,-6.813198519406968,107.73611023130321
Point_12428,-6.817823494575064,107.59715755384498
Point_12429,-6.80020019296764,107.60981179742907
Point_12430,-6.986505417413647,107.66539504783142
Point_12431,-6.94464538201299,107.62282227501984
Point_12432,-6.999988194946343,107.71349376379358
Point_12433,-6.777370205989295,107.7396249339197
Point_12434,-6.88432914909759,107.7356850382241
Point_12435,-6.7538365483011775,107.60994635223581
Point_12436,-6.883207067821148,107.61504174678575
Point_12437,-6.819141846483956,107.6496786992647
Point_12438,-6.982014011293229,107.5925449285406
Point_12439,-6.927962582874004,107.62420973290705
Point_12440,-6.7606974052851525,107.59458576747855
Point_12441,-6.942709328456238,107.64887493281702
Point_12442,-6.9552963031215755,107.65700589860529
Point_12443,-6.791952954704539,107.57101211479309
Point_12444,-6.91966072684672,107.63004195167356
Point_12445,-6.782695881420241,107.56122023190855
Point_12446,-6.793024435684963,107.72377888431927
Point_12447,-6.811089720379194,107.63695907540624
Point_12448,-6.913316767958056,107.56362905948362
Point_12449,-6.933098628587377,107.6651376596503
Point_12450,-6.763380797048296,107.67121698966757
Point_12451,-6.814044721856967,107.59748865959149
Point_12452,-6.979621283242752,107.74116850125652
Point_12453,-6.790151518656814,107.5844439547864
Point_12454,-6.848336049979919,107.728387595508
Point_12455,-6.837337118600212,107.61212375501454
Point_12456,-6.9378978509691125,107.66810618283884
Point_12457,-6.838201881809881,107.64235750146221
Point_12458,-6.9437746841194885,107.64144811386191
Point_12459,-6.851102270752524,107.72562100084066
Point_12460,-6.753925633739127,107.73779394268415
Point_12461,-6.781492503222498,107.70751053576826
Point_12462,-6.823059600228144,107.6991272045691
Point_12463,-6.792727533904196,107.60862408389961
Point_12464,-6.877453885429572,107.71136973722083
Point_12465,-6.950116350809428,107.72099451376671
Point_12466,-6.8685747591450275,107.73194010583745
Point_12467,-6.752573633342521,107.71538373615398
Point_12468,-6.755635345205455,107.56430032433288
Point_12469,-6.774583798831707,107.74335311990377
Point_12470,-6.984713421926086,107.71403755333637
Point_12471,-6.987297041835297,107.59295696200373
Point_12472,-6.839051634255984,107.7358273707249
Point_12473,-6.913269486782758,107.57981115671627
Point_12474,-6.817321575627363,107.5564170751419
Point_12475,-6.846922338241335,107.69304775710116
Point_12476,-6.976856724912182,107.62814295675285
Point_12477,-6.830590752028058,107.70679758849506
Point_12478,-6.865828326227259,107.69514275706129
Point_12479,-6.778093325073475,107.55510935854828
Point_12480,-6.843893301537844,107.68257670249777
Point_12481,-6.906910726395467,107.71189031136309
Point_12482,-6.937866922332175,107.71455239272699
Point_12483,-6.92169779982923,107.65262718971353
Point_12484,-6.971544463473002,107.59999085286103
Point_12485,-6.980228863354199,107.64290999265378
Point_12486,-6.898114961979035,107.56731200127302
Point_12487,-6.843862705958504,107.73619284396408
Point_12488,-6.9095184408788155,107.60546514217114
Point_12489,-6.750784478640517,107.65974350363973
Point_12490,-6.953040704341744,107.59892541082019
Point_12491,-6.9669443936466395,107.69316731414779
Point_12492,-6.855576955821361,107.73369235012564
Point_12493,-6.758889532023281,107.62301209900849
Point_12494,-6.910694490008907,107.70390223242215
Point_12495,-6.837333591342778,107.72506357406249
Point_12496,-6.938033895238042,107.62001701321451
Point_12497,-6.760321178102203,107.67084730172387
Point_12498,-6.823209586117713,107.66448267138061
Point_12499,-6.875404118550879,107.62351283908362
Point_12500,-6.82768298319581,107.7203820738073
Point_12501,-6.994250762492469,107.68611694141202
Point_12502,-6.837483109986907,107.5586977538456
Point_12503,-6.789959197631089,107.69961572523641
Point_12504,-6.790612406767469,107.62783750004347
Point_12505,-6.99312928412876,107.60129049007645
Point_12506,-6.853129696638678,107.65806273116313
Point_12507,-6.87800701231463,107.59043470713169
Point_12508,-6.8723935657723185,107.67774932204767
Point_12509,-6.862138294637052,107.64496462324351
Point_12510,-6.852600664311723,107.66558320434515
Point_12511,-6.760238914136384,107.632831857491
Point_12512,-6.7994473539294225,107.57946419684795
Point_12513,-6.754047530031109,107.60183742274099
Point_12514,-6.812322009220943,107.7224741401632
Point_12515,-6.839066185018629,107.60864234890145
Point_12516,-6.801296522962839,107.66070205230658
Point_12517,-6.809083044884633,107.57151698015568
Point_12518,-6.899721176398612,107.74646134995531
Point_12519,-6.894038541864759,107.74727889293598
Point_12520,-6.972911034118717,107.56621904295316
Point_12521,-6.861727021445629,107.64187346115087
Point_12522,-6.985606053329468,107.67056117966877
Point_12523,-6.842355516395582,107.61703842738399
Point_12524,-6.867798561271166,107.60485282706989
Point_12525,-6.8349077253674295,107.56395699695705
Point_12526,-6.906118485054428,107.72556687210557
Point_12527,-6.815075897434018,107.58751577630169
Point_12528,-6.761966182627717,107.73668401113603
Point_12529,-6.853556049180893,107.71302444228841
Point_12530,-6.881158837480388,107.63229766012721
Point_12531,-6.9687750816125815,107.68504998883331
Point_12532,-6.901331731739376,107.74086984101933
Point_12533,-6.871350157408735,107.62901084294357
Point_12534,-6.8909100367092035,107.61622224849411
Point_12535,-6.993252852304986,107.57638721121158
Point_12536,-6.77316657464988,107.56133002561597
Point_12537,-6.891431641621647,107.72695210672428
Point_12538,-6.9843003748403465,107.61923555595261
Point_12539,-6.768057325747749,107.73391678345368
Point_12540,-6.798773414682341,107.60694575670388
Point_12541,-6.758047476306329,107.65486387137669
Point_12542,-6.9435739242078975,107.69590741719092
Point_12543,-6.7584123793979884,107.57220434485912
Point_12544,-6.9437705988784995,107.6749065163234
Point_12545,-6.808474056980838,107.56908406673614
Point_12546,-6.8704665055688805,107.5851484467649
Point_12547,-6.9222072880264625,107.55266800625085
Point_12548,-6.975853978832506,107.68147299038615
Point_12549,-6.84903648292367,107.66034803393134
Point_12550,-6.947821015733024,107.57280256533342
Point_12551,-6.874673696412231,107.71402379971128
Point_12552,-6.829021756410858,107.56551489860331
Point_12553,-6.7854294765617045,107.69320729185971
Point_12554,-6.949417755031529,107.7237961491982
Point_12555,-6.815848378494524,107.60956862276711
Point_12556,-6.885735057162178,107.72861349633303
Point_12557,-6.777513252421349,107.73588069928255
Point_12558,-6.807231404339069,107.62009820922194
Point_12559,-6.910827801752308,107.5871876734341
Point_12560,-6.889906755243558,107.73466245208382
Point_12561,-6.884574828759334,107.58459125101781
Point_12562,-6.947131985397724,107.59654717154007
Point_12563,-6.9980559867656975,107.60595999694708
Point_12564,-6.948731427957979,107.58856760762033
Point_12565,-6.9203442284049475,107.64949386009884
Point_12566,-6.9013323005543485,107.64734484297419
Point_12567,-6.823483704971181,107.715484530057
Point_12568,-6.7884837286521575,107.6292831591856
Point_12569,-6.977824075919252,107.7299655776329
Point_12570,-6.794256633319951,107.66977066175923
Point_12571,-6.850018645705253,107.63184542986129
Point_12572,-6.941214814402305,107.74270974554021
Point_12573,-6.949664845022181,107.7312286431312
Point_12574,-6.840967200880736,107.74419021763859
Point_12575,-6.927549916078166,107.55747150959435
Point_12576,-6.882338941558968,107.65351048959533
Point_12577,-6.873845137653779,107.65017199913021
Point_12578,-6.9226570107592496,107.61673436940022
Point_12579,-6.765302895013807,107.6858823124327
Point_12580,-6.9351021975163585,107.72836692838678
Point_12581,-6.9725225518807585,107.61289769361957
Point_12582,-6.865532932704589,107.63013396306968
Point_12583,-6.965774016732348,107.71792631556339
Point_12584,-6.969268462078446,107.58171238494967
Point_12585,-6.776048943064435,107.60309166963116
Point_12586,-6.951918854475704,107.59063272981334
Point_12587,-6.941183219950396,107.57072339435244
Point_12588,-6.868740655511498,107.69904197140114
Point_12589,-6.822962342284539,107.57007924004098
Point_12590,-6.846053480608275,107.58577343913183
Point_12591,-6.868090454291136,107.72535454689509
Point_12592,-6.898328042595883,107.71647324702334
Point_12593,-6.788045191093763,107.69573384665249
Point_12594,-6.935816372153335,107.55292456222148
Point_12595,-6.970627154977857,107.7042207839646
Point_12596,-6.895124787378992,107.56975996635798
Point_12597,-6.987788615344905,107.65902286985678
Point_12598,-6.980286627976551,107.57527617752135
Point_12599,-6.821564159742764,107.62875743249761
Point_12600,-6.968316762266718,107.6993079744974
Point_12601,-6.984394069167114,107.6614422161835
Point_12602,-6.870710515324191,107.68525624454573
Point_12603,-6.965460005446977,107.66937181654252
Point_12604,-6.82855232860745,107.66669233787233
Point_12605,-6.887425669462376,107.68872688780183
Point_12606,-6.89467831197906,107.73052128743984
Point_12607,-6.976812867512374,107.70330763927534
Point_12608,-6.960620089600819,107.720031084069
Point_12609,-6.927217623599759,107.74501930883444
Point_12610,-6.802059193593195,107.64412335109691
Point_12611,-6.872636929150724,107.56491020458388
Point_12612,-6.9852482853092095,107.5588777246738
Point_12613,-6.820592919418634,107.6258991626151
Point_12614,-6.768845308282152,107.74168939913092
Point_12615,-6.999749540396614,107.59244670640511
Point_12616,-6.955204771451545,107.68531609659412
Point_12617,-6.825755018782144,107.67337780887786
Point_12618,-6.754947762646381,107.64242698505907
Point_12619,-6.792373514917542,107.55091778324804
Point_12620,-6.771058523563995,107.63762035036092
Point_12621,-6.821003435572932,107.74794630453707
Point_12622,-6.816191441103724,107.59028221945051
Point_12623,-6.915541357087035,107.62557405406476
Point_12624,-6.963508859383578,107.58631352864495
Point_12625,-6.806550152661359,107.65543573367228
Point_12626,-6.980661014056007,107.55400998771452
Point_12627,-6.954069828293827,107.65015257359063
Point_12628,-6.887215192251374,107.56667383888005
Point_12629,-6.9368075373810285,107.59385500847803
Point_12630,-6.906669577783185,107.57563648130603
Point_12631,-6.820344897652687,107.57190016149963
Point_12632,-6.8300863693735625,107.61831314816756
Point_12633,-6.919618173562631,107.58948280148154
Point_12634,-6.930264076969017,107.62002891352871
Point_12635,-6.946853993885792,107.62949169153146
Point_12636,-6.88424424833969,107.72426275160414
Point_12637,-6.9499652562327805,107.72883237554164
Point_12638,-6.941250633578911,107.66409727802467
Point_12639,-6.969821215814795,107.64126731892406
Point_12640,-6.998360338360908,107.74848317109559
Point_12641,-6.9227895703725375,107.64910570226428
Point_12642,-6.859167654431118,107.69251065986516
Point_12643,-6.822820471223842,107.69506152174428
Point_12644,-6.88647676050499,107.65465689273088
Point_12645,-6.939299403312087,107.62748340453095
Point_12646,-6.936952303721751,107.55823600398352
Point_12647,-6.767865962092305,107.57970238522006
Point_12648,-6.9677309321140095,107.67825459363544
Point_12649,-6.857265093167381,107.6556491619211
Point_12650,-6.820415364577067,107.7404683429207
Point_12651,-6.889677245639829,107.65812537096346
Point_12652,-6.754455611583465,107.58627572543408
Point_12653,-6.909411620463842,107.66060066611469
Point_12654,-6.797307985917705,107.57962042439485
Point_12655,-6.837062245536858,107.68872851893117
Point_12656,-6.9272990179984495,107.74051891787148
Point_12657,-6.942481545314692,107.74492006920212
Point_12658,-6.926420741829923,107.71089792034452
Point_12659,-6.898250917411748,107.63471096293053
Point_12660,-6.906156569513303,107.70198616919025
Point_12661,-6.88818951966057,107.59777989524319
Point_12662,-6.892928287769982,107.70446187158372
Point_12663,-6.757087963127196,107.63301045832992
Point_12664,-6.784404750804778,107.69056593589494
Point_12665,-6.806598065040002,107.6545428326458
Point_12666,-6.753088224296785,107.67980972867687
Point_12667,-6.924426107753149,107.59462453998522
Point_12668,-6.930824960532178,107.63208231032529
Point_12669,-6.944757791751961,107.6061266372585
Point_12670,-6.886956737726885,107.66382818188121
Point_12671,-6.801318197958146,107.73580401388804
Point_12672,-6.7678996615482525,107.68682597198072
Point_12673,-6.912151759817045,107.55192667642167
Point_12674,-6.93659121085918,107.56756865345741
Point_12675,-6.801304306358538,107.66258424199019
Point_12676,-6.87896413554528,107.6019997284911
Point_12677,-6.9032277910964766,107.59763075243819
Point_12678,-6.950281042169437,107.6889803514516
Point_12679,-6.9783547607813246,107.6454308702922
Point_12680,-6.797613451916298,107.58586672119588
Point_12681,-6.909300550396318,107.56031134833063
Point_12682,-6.99738579576461,107.59354065914056
Point_12683,-6.872898218933785,107.57694762050252
Point_12684,-6.755199853459093,107.55047241800749
Point_12685,-6.8711135033764315,107.66463910646527
Point_12686,-6.832863448914971,107.59630515843796
Point_12687,-6.826279210740288,107.57175691646297
Point_12688,-6.818374131639392,107.598074641592
Point_12689,-6.821796561626918,107.64979669164497
Point_12690,-6.927158735854883,107.58542836145067
Point_12691,-6.913615391646353,107.64947475693414
Point_12692,-6.939248727839753,107.70782655866164
Point_12693,-6.826121912899838,107.74157966032604
Point_12694,-6.767863062659563,107.59905131357534
Point_12695,-6.787490998284508,107.71975402060909
Point_12696,-6.9561789828058105,107.74443019810323
Point_12697,-6.899896915416193,107.73257396145253
Point_12698,-6.906294489152351,107.57563335213968
Point_12699,-6.985898615666078,107.67657459813658
Point_12700,-6.844480069445143,107.62518089754717
Point_12701,-6.7548163949876745,107.65119367853205
Point_12702,-6.796337156616579,107.68857663036978
Point_12703,-6.913864941682387,107.63730905504802
Point_12704,-6.847459564997159,107.57887543652335
Point_12705,-6.967472917698296,107.62033797099596
Point_12706,-6.882052995467313,107.73056780696434
Point_12707,-6.9856364695609505,107.62203194523762
Point_12708,-6.750230832933861,107.63741550502569
Point_12709,-6.940989480386577,107.7482894455424
Point_12710,-6.830341767708775,107.58546520059507
Point_12711,-6.786246624342051,107.59983780534937
Point_12712,-6.759921611316468,107.59384862202728
Point_12713,-6.8226627879611526,107.57172807006245
Point_12714,-6.820147285233357,107.61494841732942
Point_12715,-6.959980242074682,107.63320280341529
Point_12716,-6.803403052829723,107.63740753223489
Point_12717,-6.868211623304852,107.57484187540865
Point_12718,-6.828176752469302,107.66838882073957
Point_12719,-6.956818500924197,107.70847611237896
Point_12720,-6.765225945687661,107.67016278925136
Point_12721,-6.822837672835889,107.57393380258516
Point_12722,-6.843309389263521,107.73303391646786
